Código.IBGE,municipio,Diretoria.Regional,Mesorregião,n_alunos_beneficiarios_atualmente,n_familias_beneficiarias_atualmente,n_alunos_receberam_lista_atual,n_alunos_receberam_incluindo_bloqueados,n_familias_receberam_lista_atual,n_familias_receberam_incluindo_bloqueados,n_familias_atuais_receberam_parcialmente,n_alunos_atuais_receberam_parcialmente,n_familias_atuais_receberam_tudo,n_alunos_atuais_receberam_tudo,n_familias_atuais_receberam_a_mais,n_alunos_atuais_receberam_a_mais,perc_alunos_receberam_lista_atual,perc_familias_receberam_lista_atual,total_dinheiro_lista_atual,total_dinheiro
3129608,IBIAI,Montes Claros,Norte de Minas,17,10,14,14,8,8,0,0,8,14,0,0,0.8235294117647058,0.8,1400,1400
3129657,IBIRACATU,Montes Claros,Norte de Minas,51,34,17,17,13,13,0,0,13,17,0,0,0.3333333333333333,0.38235294117647056,1700,1700
3129707,IBIRACI,Passos,Sul/Sudoeste de Minas,97,67,37,37,26,26,0,0,26,37,0,0,0.38144329896907214,0.3880597014925373,3700,3700
3129806,IBIRITE,Metropolitana,Metropolitana de Belo Horizonte,1130,770,382,382,239,239,2,7,237,375,0,0,0.3380530973451327,0.3103896103896104,38000,38000
3129905,IBITIURA DE MINAS,Poços de Caldas,Sul/Sudoeste de Minas,26,23,2,2,2,2,0,0,2,2,0,0,0.07692307692307693,0.08695652173913043,200,200
3130002,IBITURUNA,São João Del Rei,Oeste de Minas,28,19,5,5,3,3,0,0,3,5,0,0,0.17857142857142858,0.15789473684210525,500,500
3130051,ICARAI DE MINAS,Montes Claros,Norte de Minas,68,43,32,32,20,20,0,0,20,32,0,0,0.47058823529411764,0.46511627906976744,3200,3200
3130101,IGARAPE,Metropolitana,Metropolitana de Belo Horizonte,354,246,116,116,76,76,1,3,75,113,0,0,0.327683615819209,0.3089430894308943,11500,11500
3130200,IGARATINGA,Divinópolis,Oeste de Minas,43,31,4,4,3,3,0,0,3,4,0,0,0.09302325581395349,0.0967741935483871,400,400
3130309,IGUATAMA,Divinópolis,Oeste de Minas,32,24,7,7,4,4,0,0,4,7,0,0,0.21875,0.16666666666666666,700,700
3130408,IJACI,São João Del Rei,Campo das Vertentes,22,13,3,3,1,1,0,0,1,3,0,0,0.13636363636363635,0.07692307692307693,300,300
3130507,ILICINEA,Passos,Sul/Sudoeste de Minas,95,61,19,19,9,9,0,0,9,19,0,0,0.2,0.14754098360655737,1900,1900
3130556,IMBE DE MINAS,Timóteo,Vale do Rio Doce,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130606,INCONFIDENTES,Poços de Caldas,Sul/Sudoeste de Minas,69,54,20,20,14,14,0,0,14,20,0,0,0.2898550724637681,0.25925925925925924,2000,2000
3130655,INDAIABIRA,Salinas,Norte de Minas,37,24,24,24,15,15,0,0,15,24,0,0,0.6486486486486487,0.625,2400,2400
3130705,INDIANOPOLIS,Uberlândia,Triângulo Mineiro/Alto Paranaíba,7,7,1,1,1,1,0,0,1,1,0,0,0.14285714285714285,0.14285714285714285,100,100
3130804,INGAI,São João Del Rei,Campo das Vertentes,23,17,10,10,7,7,0,0,7,10,0,0,0.43478260869565216,0.4117647058823529,1000,1000
3130903,INHAPIM,Governador Valadares,Vale do Rio Doce,190,132,39,39,25,25,1,2,24,37,0,0,0.20526315789473684,0.1893939393939394,3800,3800
3131000,INHAUMA,Metropolitana,Metropolitana de Belo Horizonte,14,10,9,9,5,5,0,0,5,9,0,0,0.6428571428571429,0.5,900,900
3131109,INIMUTABA,Curvelo,Central Mineira,62,40,25,25,14,14,0,0,14,25,0,0,0.4032258064516129,0.35,2500,2500
3131158,IPABA,Timóteo,Vale do Rio Doce,135,84,38,38,21,21,0,0,21,38,0,0,0.2814814814814815,0.25,3800,3800
3131208,IPANEMA,Governador Valadares,Vale do Rio Doce,96,69,22,22,16,16,0,0,16,22,0,0,0.22916666666666666,0.2318840579710145,2200,2200
3131307,IPATINGA,Timóteo,Vale do Rio Doce,828,620,223,223,158,158,0,0,158,223,0,0,0.2693236714975845,0.25483870967741934,22300,22300
3131406,IPIACU,Ituiutaba,Triângulo Mineiro/Alto Paranaíba,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131505,IPUIUNA,Poços de Caldas,Sul/Sudoeste de Minas,89,76,7,7,4,4,0,0,4,7,0,0,0.07865168539325842,0.05263157894736842,700,700
3131604,IRAI DE MINAS,Uberlândia,Triângulo Mineiro/Alto Paranaíba,17,10,3,3,2,2,0,0,2,3,0,0,0.17647058823529413,0.2,300,300
3131703,ITABIRA,Timóteo,Metropolitana de Belo Horizonte,523,374,108,108,78,78,1,2,77,106,0,0,0.20650095602294455,0.20855614973262032,10700,10700
3131802,ITABIRINHA,Governador Valadares,Vale do Rio Doce,83,61,7,7,7,7,0,0,7,7,0,0,0.08433734939759036,0.11475409836065574,700,700
3131901,ITABIRITO,Metropolitana,Metropolitana de Belo Horizonte,169,122,29,29,20,20,0,0,20,29,0,0,0.17159763313609466,0.16393442622950818,2900,2900
3132008,ITACAMBIRA,Montes Claros,Norte de Minas,16,8,2,2,1,1,0,0,1,2,0,0,0.125,0.125,200,200
3132107,ITACARAMBI,Montes Claros,Norte de Minas,123,79,42,42,22,22,0,0,22,42,0,0,0.34146341463414637,0.27848101265822783,4200,4200
3132206,ITAGUARA,Metropolitana,Metropolitana de Belo Horizonte,69,55,6,6,4,4,0,0,4,6,0,0,0.08695652173913043,0.07272727272727272,600,600
3132305,ITAIPE,Teófilo Otoni,Vale do Mucuri,46,21,7,7,5,5,0,0,5,7,0,0,0.15217391304347827,0.23809523809523808,700,700
3132404,ITAJUBA,Poços de Caldas,Sul/Sudoeste de Minas,330,251,75,75,53,53,0,0,53,75,0,0,0.22727272727272727,0.21115537848605578,7500,7500
3132503,ITAMARANDIBA,Diamantina,Jequitinhonha,436,267,222,222,131,131,1,2,130,220,0,0,0.5091743119266054,0.49063670411985016,22100,22100
3132602,ITAMARATI DE MINAS,Muriaé,Zona da Mata,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132701,ITAMBACURI,Teófilo Otoni,Vale do Rio Doce,183,135,47,47,32,32,0,0,32,47,0,0,0.2568306010928962,0.23703703703703705,4700,4700
3132800,ITAMBE DO MATO DENTRO,Timóteo,Metropolitana de Belo Horizonte,26,17,11,11,8,8,0,0,8,11,0,0,0.4230769230769231,0.47058823529411764,1100,1100
3132909,ITAMOGI,Passos,Sul/Sudoeste de Minas,99,75,44,44,31,31,0,0,31,44,0,0,0.4444444444444444,0.41333333333333333,4400,4400
3133006,ITAMONTE,Varginha,Sul/Sudoeste de Minas,105,77,5,5,5,5,0,0,5,5,0,0,0.047619047619047616,0.06493506493506493,500,500
3133105,ITANHANDU,Varginha,Sul/Sudoeste de Minas,61,43,7,7,6,6,0,0,6,7,0,0,0.11475409836065574,0.13953488372093023,700,700
3133204,ITANHOMI,Governador Valadares,Vale do Rio Doce,94,70,21,21,16,16,0,0,16,21,0,0,0.22340425531914893,0.22857142857142856,2100,2100
3133303,ITAOBIM,Araçuaí,Jequitinhonha,109,58,45,45,22,22,0,0,22,45,0,0,0.41284403669724773,0.3793103448275862,4500,4500
3133402,ITAPAGIPE,Uberaba,Triângulo Mineiro/Alto Paranaíba,25,20,9,9,7,7,0,0,7,9,0,0,0.36,0.35,900,900
3133501,ITAPECERICA,Divinópolis,Oeste de Minas,122,87,20,20,12,12,0,0,12,20,0,0,0.16393442622950818,0.13793103448275862,2000,2000
3133600,ITAPEVA,Poços de Caldas,Sul/Sudoeste de Minas,20,15,2,2,1,1,0,0,1,2,0,0,0.1,0.06666666666666667,200,200
3133709,ITATIAIUCU,Metropolitana,Metropolitana de Belo Horizonte,49,34,10,10,5,5,0,0,5,10,0,0,0.20408163265306123,0.14705882352941177,1000,1000
3133758,ITAU DE MINAS,Passos,Sul/Sudoeste de Minas,42,38,21,21,19,19,0,0,19,21,0,0,0.5,0.5,2100,2100
3133808,ITAUNA,Divinópolis,Oeste de Minas,352,230,105,105,64,64,0,0,64,105,0,0,0.29829545454545453,0.2782608695652174,10500,10500
3133907,ITAVERAVA,São João Del Rei,Metropolitana de Belo Horizonte,47,23,19,19,10,10,0,0,10,19,0,0,0.40425531914893614,0.43478260869565216,1900,1900
3134004,ITINGA,Araçuaí,Jequitinhonha,96,57,41,41,23,23,0,0,23,41,0,0,0.4270833333333333,0.40350877192982454,4100,4100
3134103,ITUETA,Governador Valadares,Vale do Rio Doce,20,11,1,1,1,1,0,0,1,1,0,0,0.05,0.09090909090909091,100,100
3134202,ITUIUTABA,Ituiutaba,Triângulo Mineiro/Alto Paranaíba,654,400,127,127,69,69,1,2,68,125,0,0,0.19418960244648317,0.1725,12600,12600
3134301,ITUMIRIM,São João Del Rei,Campo das Vertentes,96,56,30,30,16,16,0,0,16,30,0,0,0.3125,0.2857142857142857,3000,3000
3134400,ITURAMA,Ituiutaba,Triângulo Mineiro/Alto Paranaíba,86,64,13,13,10,10,0,0,10,13,0,0,0.1511627906976744,0.15625,1300,1300
3134509,ITUTINGA,São João Del Rei,Campo das Vertentes,42,24,32,32,16,16,0,0,16,32,0,0,0.7619047619047619,0.6666666666666666,3200,3200
3134608,JABOTICATUBAS,Metropolitana,Metropolitana de Belo Horizonte,176,127,26,26,19,19,0,0,19,26,0,0,0.14772727272727273,0.14960629921259844,2600,2600
3134707,JACINTO,Almenara,Jequitinhonha,69,50,15,15,9,9,0,0,9,15,0,0,0.21739130434782608,0.18,1500,1500
3134806,JACUI,Passos,Sul/Sudoeste de Minas,26,21,18,18,14,14,0,0,14,18,0,0,0.6923076923076923,0.6666666666666666,1800,1800
3134905,JACUTINGA,Poços de Caldas,Sul/Sudoeste de Minas,70,44,5,5,4,4,0,0,4,5,0,0,0.07142857142857142,0.09090909090909091,500,500
3135001,JAGUARACU,Timóteo,Vale do Rio Doce,10,9,2,2,2,2,0,0,2,2,0,0,0.2,0.2222222222222222,200,200
3135050,JAIBA,Montes Claros,Norte de Minas,250,127,109,109,56,56,0,0,56,109,0,0,0.436,0.4409448818897638,10900,10900
3135076,JAMPRUCA,Governador Valadares,Vale do Rio Doce,15,11,3,3,2,2,0,0,2,3,0,0,0.2,0.18181818181818182,300,300
3135100,JANAUBA,Montes Claros,Norte de Minas,618,402,225,225,137,137,0,0,137,225,0,0,0.3640776699029126,0.3407960199004975,22500,22500
3135209,JANUARIA,Montes Claros,Norte de Minas,451,249,210,210,104,104,1,3,103,207,0,0,0.4656319290465632,0.41767068273092367,20900,20900
3135308,JAPARAIBA,Divinópolis,Central Mineira,13,10,7,7,5,5,0,0,5,7,0,0,0.5384615384615384,0.5,700,700
3135357,JAPONVAR,Montes Claros,Norte de Minas,55,40,19,19,12,12,0,0,12,19,0,0,0.34545454545454546,0.3,1900,1900
3135407,JECEABA,São João Del Rei,Metropolitana de Belo Horizonte,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135456,JENIPAPO DE MINAS,Araçuaí,Jequitinhonha,124,70,28,28,15,15,0,0,15,28,0,0,0.22580645161290322,0.21428571428571427,2800,2800
3135506,JEQUERI,Timóteo,Zona da Mata,215,144,42,42,28,28,0,0,28,42,0,0,0.19534883720930232,0.19444444444444445,4200,4200
3135605,JEQUITAI,Montes Claros,Norte de Minas,9,6,2,2,2,2,0,0,2,2,0,0,0.2222222222222222,0.3333333333333333,200,200
3135704,JEQUITIBA,Curvelo,Metropolitana de Belo Horizonte,64,44,13,13,6,6,0,0,6,13,0,0,0.203125,0.13636363636363635,1300,1300
3135803,JEQUITINHONHA,Almenara,Jequitinhonha,273,178,65,65,43,43,0,0,43,65,0,0,0.23809523809523808,0.24157303370786518,6500,6500
3135902,JESUANIA,Varginha,Sul/Sudoeste de Minas,84,65,19,19,12,12,0,0,12,19,0,0,0.2261904761904762,0.18461538461538463,1900,1900
3136009,JOAIMA,Almenara,Jequitinhonha,50,28,17,17,8,8,0,0,8,17,0,0,0.34,0.2857142857142857,1700,1700
3136108,JOANESIA,Timóteo,Vale do Rio Doce,33,23,4,4,3,3,0,0,3,4,0,0,0.12121212121212122,0.13043478260869565,400,400
3136207,JOAO MONLEVADE,Timóteo,Metropolitana de Belo Horizonte,236,184,76,76,59,59,0,0,59,76,0,0,0.3220338983050847,0.32065217391304346,7600,7600
3136306,JOAO PINHEIRO,Paracatu,Noroeste de Minas,410,256,130,130,78,78,0,0,78,130,0,0,0.3170731707317073,0.3046875,13000,13000
3136405,JOAQUIM FELICIO,Curvelo,Central Mineira,25,23,1,1,1,1,0,0,1,1,0,0,0.04,0.043478260869565216,100,100
3136504,JORDANIA,Almenara,Jequitinhonha,60,34,36,36,19,19,0,0,19,36,0,0,0.6,0.5588235294117647,3600,3600
3136520,JOSE GONCALVES DE MINAS,Araçuaí,Jequitinhonha,75,47,6,6,6,6,0,0,6,6,0,0,0.08,0.1276595744680851,600,600
3136553,JOSE RAYDAN,Governador Valadares,Vale do Rio Doce,27,15,9,9,4,4,0,0,4,9,0,0,0.3333333333333333,0.26666666666666666,900,900
3136579,JOSENOPOLIS,Salinas,Norte de Minas,28,15,23,23,12,12,0,0,12,23,0,0,0.8214285714285714,0.8,2300,2300
3136603,NOVA UNIAO,Metropolitana,Metropolitana de Belo Horizonte,71,39,17,17,11,11,0,0,11,17,0,0,0.23943661971830985,0.28205128205128205,1700,1700
3136652,JUATUBA,Metropolitana,Metropolitana de Belo Horizonte,100,80,48,48,35,35,0,0,35,48,0,0,0.48,0.4375,4800,4800
3136702,JUIZ DE FORA,Juiz de Fora,Zona da Mata,1496,1037,444,444,282,282,2,4,280,440,0,0,0.2967914438502674,0.2719382835101254,44200,44200
3136801,JURAMENTO,Montes Claros,Norte de Minas,27,20,12,12,8,8,0,0,8,12,0,0,0.4444444444444444,0.4,1200,1200
3136900,JURUAIA,Poços de Caldas,Sul/Sudoeste de Minas,67,50,3,3,3,3,0,0,3,3,0,0,0.04477611940298507,0.06,300,300
3136959,JUVENILIA,Montes Claros,Norte de Minas,41,24,22,22,13,13,0,0,13,22,0,0,0.5365853658536586,0.5416666666666666,2200,2200
3137007,LADAINHA,Teófilo Otoni,Vale do Mucuri,169,80,51,51,19,19,0,0,19,51,0,0,0.30177514792899407,0.2375,5100,5100
3137106,LAGAMAR,Patos de Minas,Noroeste de Minas,24,20,8,8,6,6,0,0,6,8,0,0,0.3333333333333333,0.3,800,800
3137205,LAGOA DA PRATA,Divinópolis,Central Mineira,366,223,97,97,49,49,0,0,49,97,0,0,0.2650273224043716,0.21973094170403587,9700,9700
3137304,LAGOA DOS PATOS,Montes Claros,Norte de Minas,26,16,12,12,6,6,0,0,6,12,0,0,0.46153846153846156,0.375,1200,1200
3137403,LAGOA DOURADA,São João Del Rei,Campo das Vertentes,84,77,3,3,3,3,0,0,3,3,0,0,0.03571428571428571,0.03896103896103896,300,300
3137502,LAGOA FORMOSA,Patos de Minas,Triângulo Mineiro/Alto Paranaíba,119,86,34,34,25,25,0,0,25,34,0,0,0.2857142857142857,0.29069767441860467,3400,3400
3137536,LAGOA GRANDE,Patos de Minas,Noroeste de Minas,48,35,23,23,17,17,0,0,17,23,0,0,0.4791666666666667,0.4857142857142857,2300,2300
3137601,LAGOA SANTA,Metropolitana,Metropolitana de Belo Horizonte,166,125,33,33,25,25,0,0,25,33,0,0,0.19879518072289157,0.2,3300,3300
3137700,LAJINHA,Governador Valadares,Zona da Mata,89,50,16,16,8,8,0,0,8,16,0,0,0.1797752808988764,0.16,1600,1600
3137809,LAMBARI,Varginha,Sul/Sudoeste de Minas,129,89,22,22,11,11,0,0,11,22,0,0,0.17054263565891473,0.12359550561797752,2200,2200
3137908,LAMIM,São João Del Rei,Zona da Mata,33,20,5,5,3,3,0,0,3,5,0,0,0.15151515151515152,0.15,500,500
3138005,LARANJAL,Muriaé,Zona da Mata,13,12,2,2,2,2,0,0,2,2,0,0,0.15384615384615385,0.16666666666666666,200,200
3138104,LASSANCE,Curvelo,Norte de Minas,32,18,16,16,7,7,1,3,6,13,0,0,0.5,0.3888888888888889,1500,1500
3138203,LAVRAS,Varginha,Campo das Vertentes,403,291,101,101,68,68,0,0,68,101,0,0,0.2506203473945409,0.23367697594501718,10100,10100
3138302,LEANDRO FERREIRA,Divinópolis,Central Mineira,34,22,5,5,5,5,0,0,5,5,0,0,0.14705882352941177,0.22727272727272727,500,500
3138351,LEME DO PRADO,Araçuaí,Jequitinhonha,50,28,10,10,5,5,0,0,5,10,0,0,0.2,0.17857142857142858,1000,1000
3138401,LEOPOLDINA,Muriaé,Zona da Mata,350,251,65,65,42,42,0,0,42,65,0,0,0.18571428571428572,0.16733067729083664,6500,6500
3138500,LIBERDADE,Juiz de Fora,Sul/Sudoeste de Minas,59,45,4,4,4,4,0,0,4,4,0,0,0.06779661016949153,0.08888888888888889,400,400
3138609,LIMA DUARTE,Juiz de Fora,Zona da Mata,151,105,44,44,27,27,0,0,27,44,0,0,0.2913907284768212,0.2571428571428571,4400,4400
3138625,LIMEIRA DO OESTE,Ituiutaba,Triângulo Mineiro/Alto Paranaíba,13,8,4,4,2,2,0,0,2,4,0,0,0.3076923076923077,0.25,400,400
3138658,LONTRA,Montes Claros,Norte de Minas,30,22,12,12,8,8,0,0,8,12,0,0,0.4,0.36363636363636365,1200,1200
3138674,LUISBURGO,Muriaé,Zona da Mata,40,35,11,11,9,9,0,0,9,11,0,0,0.275,0.2571428571428571,1100,1100
3138682,LUISLANDIA,Montes Claros,Norte de Minas,50,25,26,26,13,13,0,0,13,26,0,0,0.52,0.52,2600,2600
3138708,LUMINARIAS,Varginha,Campo das Vertentes,36,30,5,5,4,4,0,0,4,5,0,0,0.1388888888888889,0.13333333333333333,500,500
3138807,LUZ,Divinópolis,Central Mineira,64,46,6,6,6,6,0,0,6,6,0,0,0.09375,0.13043478260869565,600,600
3138906,MACHACALIS,Teófilo Otoni,Vale do Mucuri,23,13,15,15,8,8,0,0,8,15,0,0,0.6521739130434783,0.6153846153846154,1500,1500
3139003,MACHADO,Varginha,Sul/Sudoeste de Minas,454,293,84,84,48,48,0,0,48,84,0,0,0.18502202643171806,0.16382252559726962,8400,8400
3139102,MADRE DE DEUS DE MINAS,São João Del Rei,Campo das Vertentes,38,30,7,7,4,4,0,0,4,7,0,0,0.18421052631578946,0.13333333333333333,700,700
3139201,MALACACHETA,Teófilo Otoni,Vale do Mucuri,331,206,114,114,59,59,0,0,59,114,0,0,0.34441087613293053,0.28640776699029125,11400,11400
3139250,MAMONAS,Montes Claros,Norte de Minas,44,41,15,15,15,15,0,0,15,15,0,0,0.3409090909090909,0.36585365853658536,1500,1500
3139300,MANGA,Montes Claros,Norte de Minas,159,95,56,56,38,38,1,2,37,54,0,0,0.3522012578616352,0.4,5500,5500
3139409,MANHUACU,Muriaé,Zona da Mata,630,385,82,82,42,42,0,0,42,82,0,0,0.13015873015873017,0.10909090909090909,8200,8200
3139508,MANHUMIRIM,Muriaé,Zona da Mata,87,71,10,10,7,7,0,0,7,10,0,0,0.11494252873563218,0.09859154929577464,1000,1000
3139607,MANTENA,Governador Valadares,Vale do Rio Doce,185,140,24,24,15,15,0,0,15,24,0,0,0.12972972972972974,0.10714285714285714,2400,2400
3139706,MARAVILHAS,Divinópolis,Metropolitana de Belo Horizonte,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139805,MAR DE ESPANHA,Juiz de Fora,Zona da Mata,87,48,18,18,10,10,0,0,10,18,0,0,0.20689655172413793,0.20833333333333334,1800,1800
3139904,MARIA DA FE,Varginha,Sul/Sudoeste de Minas,110,91,17,17,14,14,0,0,14,17,0,0,0.15454545454545454,0.15384615384615385,1700,1700
3140001,MARIANA,Metropolitana,Metropolitana de Belo Horizonte,171,113,52,52,32,32,0,0,32,52,0,0,0.30409356725146197,0.2831858407079646,5200,5200
3140100,MARILAC,Governador Valadares,Vale do Rio Doce,20,15,10,10,8,8,0,0,8,10,0,0,0.5,0.5333333333333333,1000,1000
3140159,MARIO CAMPOS,Metropolitana,Metropolitana de Belo Horizonte,115,75,17,17,10,10,0,0,10,17,0,0,0.14782608695652175,0.13333333333333333,1700,1700
3140209,MARIPA DE MINAS,Juiz de Fora,Zona da Mata,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140308,MARLIERIA,Timóteo,Vale do Rio Doce,22,19,6,6,4,4,0,0,4,6,0,0,0.2727272727272727,0.21052631578947367,600,600
3140407,MARMELOPOLIS,Poços de Caldas,Sul/Sudoeste de Minas,38,30,22,22,16,16,0,0,16,22,0,0,0.5789473684210527,0.5333333333333333,2200,2200
3140506,MARTINHO CAMPOS,Divinópolis,Central Mineira,77,51,22,22,12,12,0,0,12,22,0,0,0.2857142857142857,0.23529411764705882,2200,2200
3140530,MARTINS SOARES,Muriaé,Zona da Mata,98,75,35,35,22,22,0,0,22,35,0,0,0.35714285714285715,0.29333333333333333,3500,3500
3140555,MATA VERDE,Almenara,Jequitinhonha,25,16,4,4,3,3,0,0,3,4,0,0,0.16,0.1875,400,400
3140605,MATERLANDIA,Diamantina,Vale do Rio Doce,19,11,12,12,6,6,0,0,6,12,0,0,0.631578947368421,0.5454545454545454,1200,1200
3140704,MATEUS LEME,Metropolitana,Metropolitana de Belo Horizonte,254,188,92,92,64,64,0,0,64,92,0,0,0.36220472440944884,0.3404255319148936,9200,9200
3140803,MATIAS BARBOSA,Juiz de Fora,Zona da Mata,59,49,7,7,6,6,0,0,6,7,0,0,0.11864406779661017,0.12244897959183673,700,700
3140852,MATIAS CARDOSO,Montes Claros,Norte de Minas,130,77,22,22,15,15,0,0,15,22,0,0,0.16923076923076924,0.19480519480519481,2200,2200
3140902,MATIPO,Muriaé,Zona da Mata,183,94,76,76,37,37,0,0,37,76,0,0,0.41530054644808745,0.39361702127659576,7600,7600
3141009,MATO VERDE,Montes Claros,Norte de Minas,39,20,27,27,12,12,0,0,12,27,0,0,0.6923076923076923,0.6,2700,2700
3141108,MATOZINHOS,Metropolitana,Metropolitana de Belo Horizonte,175,119,116,116,76,76,0,0,76,116,0,0,0.6628571428571428,0.6386554621848739,11600,11600
3141207,MATUTINA,Patos de Minas,Triângulo Mineiro/Alto Paranaíba,36,27,2,2,1,1,0,0,1,2,0,0,0.05555555555555555,0.037037037037037035,200,200
3141306,MEDEIROS,Divinópolis,Oeste de Minas,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141405,MEDINA,Araçuaí,Jequitinhonha,270,167,118,118,72,72,1,4,71,114,0,0,0.43703703703703706,0.4311377245508982,11600,11600
3141504,MENDES PIMENTEL,Governador Valadares,Vale do Rio Doce,29,22,7,7,7,7,0,0,7,7,0,0,0.2413793103448276,0.3181818181818182,700,700
3141603,MERCES,Juiz de Fora,Zona da Mata,92,67,18,18,11,11,0,0,11,18,0,0,0.1956521739130435,0.16417910447761194,1800,1800
3141702,MESQUITA,Timóteo,Vale do Rio Doce,19,13,3,3,3,3,0,0,3,3,0,0,0.15789473684210525,0.23076923076923078,300,300
3141801,MINAS NOVAS,Araçuaí,Jequitinhonha,242,125,81,81,40,40,0,0,40,81,0,0,0.3347107438016529,0.32,8100,8100
3141900,MINDURI,São João Del Rei,Sul/Sudoeste de Minas,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142007,MIRABELA,Montes Claros,Norte de Minas,63,41,45,45,29,29,1,2,28,43,0,0,0.7142857142857143,0.7073170731707317,4400,4400
3142106,MIRADOURO,Muriaé,Zona da Mata,29,23,3,3,3,3,0,0,3,3,0,0,0.10344827586206896,0.13043478260869565,300,300
3142205,MIRAI,Muriaé,Zona da Mata,106,75,26,26,22,22,0,0,22,26,0,0,0.24528301886792453,0.29333333333333333,2600,2600
3142254,MIRAVANIA,Montes Claros,Norte de Minas,15,10,8,8,4,4,0,0,4,8,0,0,0.5333333333333333,0.4,800,800
3142304,MOEDA,Metropolitana,Metropolitana de Belo Horizonte,18,16,3,3,2,2,0,0,2,3,0,0,0.16666666666666666,0.125,300,300
3142403,MOEMA,Divinópolis,Central Mineira,104,80,17,17,10,10,0,0,10,17,0,0,0.16346153846153846,0.125,1700,1700
3142502,MONJOLOS,Curvelo,Central Mineira,28,16,7,7,4,4,0,0,4,7,0,0,0.25,0.25,700,700
3142601,MONSENHOR PAULO,Varginha,Sul/Sudoeste de Minas,66,51,19,19,12,12,0,0,12,19,0,0,0.2878787878787879,0.23529411764705882,1900,1900
3142700,MONTALVANIA,Montes Claros,Norte de Minas,78,40,41,41,19,19,0,0,19,41,0,0,0.5256410256410257,0.475,4100,4100
3142809,MONTE ALEGRE DE MINAS,Uberlândia,Triângulo Mineiro/Alto Paranaíba,62,47,14,14,12,12,0,0,12,14,0,0,0.22580645161290322,0.2553191489361702,1400,1400
3142908,MONTE AZUL,Montes Claros,Norte de Minas,126,90,37,37,22,22,0,0,22,37,0,0,0.29365079365079366,0.24444444444444444,3700,3700
3143005,MONTE BELO,Poços de Caldas,Sul/Sudoeste de Minas,107,85,12,12,8,8,0,0,8,12,0,0,0.11214953271028037,0.09411764705882353,1200,1200
3143104,MONTE CARMELO,Uberlândia,Triângulo Mineiro/Alto Paranaíba,442,292,68,68,46,46,0,0,46,68,0,0,0.15384615384615385,0.15753424657534246,6800,6800
3143153,MONTE FORMOSO,Almenara,Jequitinhonha,56,28,14,14,7,7,0,0,7,14,0,0,0.25,0.25,1400,1400
3143203,MONTE SANTO DE MINAS,Passos,Sul/Sudoeste de Minas,152,109,35,35,25,25,0,0,25,35,0,0,0.23026315789473684,0.22935779816513763,3500,3500
3143302,MONTES CLAROS,Montes Claros,Norte de Minas,4241,2949,1553,1553,995,995,8,20,987,1533,0,0,0.36618721999528414,0.337402509325195,154400,154400
3143401,MONTE SIAO,Poços de Caldas,Sul/Sudoeste de Minas,69,47,10,10,6,6,0,0,6,10,0,0,0.14492753623188406,0.1276595744680851,1000,1000
3143450,MONTEZUMA,Salinas,Norte de Minas,76,51,19,19,11,11,0,0,11,19,0,0,0.25,0.21568627450980393,1900,1900
3143500,MORADA NOVA DE MINAS,Divinópolis,Central Mineira,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143609,MORRO DA GARCA,Curvelo,Central Mineira,12,11,6,6,6,6,0,0,6,6,0,0,0.5,0.5454545454545454,600,600
3143708,MORRO DO PILAR,Metropolitana,Metropolitana de Belo Horizonte,20,12,13,13,8,8,0,0,8,13,0,0,0.65,0.6666666666666666,1300,1300
3143807,MUNHOZ,Poços de Caldas,Sul/Sudoeste de Minas,76,53,11,11,7,7,0,0,7,11,0,0,0.14473684210526316,0.1320754716981132,1100,1100
3143906,MURIAE,Muriaé,Zona da Mata,569,430,89,89,66,66,1,2,65,87,0,0,0.15641476274165203,0.15348837209302327,8800,8800
3144003,MUTUM,Governador Valadares,Vale do Rio Doce,370,277,58,58,44,44,0,0,44,58,0,0,0.15675675675675677,0.1588447653429603,5800,5800
3144102,MUZAMBINHO,Poços de Caldas,Sul/Sudoeste de Minas,124,97,10,10,7,7,0,0,7,10,0,0,0.08064516129032258,0.07216494845360824,1000,1000
3144201,NACIP RAYDAN,Governador Valadares,Vale do Rio Doce,32,18,2,2,2,2,0,0,2,2,0,0,0.0625,0.1111111111111111,200,200
3144300,NANUQUE,Teófilo Otoni,Vale do Mucuri,335,237,100,100,70,70,0,0,70,100,0,0,0.29850746268656714,0.29535864978902954,10000,10000
3144359,NAQUE,Timóteo,Vale do Rio Doce,31,19,14,14,6,6,0,0,6,14,0,0,0.45161290322580644,0.3157894736842105,1400,1400
3144375,NATALANDIA,Paracatu,Noroeste de Minas,21,15,4,4,3,3,0,0,3,4,0,0,0.19047619047619047,0.2,400,400
